time,value,top,bot,time_step,next_value
0.0708045,0.47479296,1.0,0.0,5e-07,0.4752692
0.070805,0.4752692,1.0,0.0,5e-07,0.47574544
0.0708055,0.47574544,1.0,0.0,5e-07,0.47622165
0.070806,0.47622165,1.0,0.0,5e-07,0.4766978
0.0708065,0.4766978,1.0,0.0,5e-07,0.47717395
0.070807,0.47717395,1.0,0.0,5e-07,0.4776501
0.0708075,0.4776501,1.0,0.0,5e-07,0.4781262
0.070808,0.4781262,1.0,0.0,5e-07,0.4786023
0.0708085,0.4786023,1.0,0.0,5e-07,0.47907835
0.070809,0.47907835,1.0,0.0,5e-07,0.47955438
0.0708095,0.47955438,1.0,0.0,5e-07,0.4800304
0.07081,0.4800304,1.0,0.0,5e-07,0.48050636
0.0708105,0.48050636,1.0,0.0,5e-07,0.48098233
0.070811,0.48098233,1.0,0.0,5e-07,0.48145828
0.0708115,0.48145828,1.0,0.0,5e-07,0.4819342
0.070812,0.4819342,1.0,0.0,5e-07,0.48241007
0.0708125,0.48241007,1.0,0.0,5e-07,0.48288596
0.070813,0.48288596,1.0,0.0,5e-07,0.48336178
0.0708135,0.48336178,1.0,0.0,5e-07,0.4838376
0.070814,0.4838376,1.0,0.0,5e-07,0.4843134
0.0708145,0.4843134,1.0,0.0,5e-07,0.4847892
0.070815,0.4847892,1.0,0.0,5e-07,0.48526493
0.0708155,0.48526493,1.0,0.0,5e-07,0.48574066
0.070816,0.48574066,1.0,0.0,5e-07,0.48621637
0.0708165,0.48621637,1.0,0.0,5e-07,0.48669204
0.070817,0.48669204,1.0,0.0,5e-07,0.4871677
0.0708175,0.4871677,1.0,0.0,5e-07,0.48764333
0.070818,0.48764333,1.0,0.0,5e-07,0.48811892
0.0708185,0.48811892,1.0,0.0,5e-07,0.4885945
0.070819,0.4885945,1.0,0.0,5e-07,0.48907006
0.0708195,0.48907006,1.0,0.0,5e-07,0.4895456
0.07082,0.4895456,1.0,0.0,5e-07,0.4900211
0.0708205,0.4900211,1.0,0.0,5e-07,0.4904966
0.070821,0.4904966,1.0,0.0,5e-07,0.49097207
0.0708215,0.49097207,1.0,0.0,5e-07,0.4914475
0.070822,0.4914475,1.0,0.0,5e-07,0.49192291
0.0708225,0.49192291,1.0,0.0,5e-07,0.49239832
0.070823,0.49239832,1.0,0.0,5e-07,0.49287367
0.0708235,0.49287367,1.0,0.0,5e-07,0.49334902
0.070824,0.49334902,0.0,0.0,5e-07,0.49374115
0.0708245,0.49374115,0.0,0.0,5e-07,0.49312466
0.070825,0.49312466,0.0,1.0,5e-07,0.49260002
0.0708255,0.49260002,0.0,1.0,5e-07,0.4920754
0.070826,0.4920754,0.0,1.0,5e-07,0.4915508
0.0708265,0.4915508,0.0,1.0,5e-07,0.49102625
0.070827,0.49102625,0.0,1.0,5e-07,0.4905017
0.0708275,0.4905017,0.0,1.0,5e-07,0.4899772
0.070828,0.4899772,0.0,1.0,5e-07,0.48945272
0.0708285,0.48945272,0.0,1.0,5e-07,0.48892826
0.070829,0.48892826,0.0,1.0,5e-07,0.48840383
0.0708295,0.48840383,0.0,1.0,5e-07,0.48787943
0.07083,0.48787943,0.0,1.0,5e-07,0.48735502
0.0708305,0.48735502,0.0,1.0,5e-07,0.48683068
0.070831,0.48683068,0.0,1.0,5e-07,0.48630634
0.0708315,0.48630634,0.0,1.0,5e-07,0.48578206
0.070832,0.48578206,0.0,1.0,5e-07,0.48525777
0.0708325,0.48525777,0.0,1.0,5e-07,0.48473352
0.070833,0.48473352,0.0,1.0,5e-07,0.4842093
0.0708335,0.4842093,0.0,1.0,5e-07,0.4836851
0.070834,0.4836851,0.0,1.0,5e-07,0.48316094
0.0708345,0.48316094,0.0,1.0,5e-07,0.48263678
0.070835,0.48263678,0.0,1.0,5e-07,0.48211268
0.0708355,0.48211268,0.0,1.0,5e-07,0.48158857
0.070836,0.48158857,0.0,1.0,5e-07,0.4810645
0.0708365,0.4810645,0.0,1.0,5e-07,0.48054048
0.070837,0.48054048,0.0,1.0,5e-07,0.48001647
0.0708375,0.48001647,0.0,1.0,5e-07,0.47949246
0.070838,0.47949246,0.0,1.0,5e-07,0.4789685
0.0708385,0.4789685,0.0,1.0,5e-07,0.47844458
0.070839,0.47844458,0.0,1.0,5e-07,0.47792065
0.0708395,0.47792065,0.0,1.0,5e-07,0.4773968
0.07084,0.4773968,0.0,1.0,5e-07,0.47687292
0.0708405,0.47687292,0.0,1.0,5e-07,0.4763491
0.070841,0.4763491,0.0,1.0,5e-07,0.47582528
0.0708415,0.47582528,0.0,1.0,5e-07,0.4753015
0.070842,0.4753015,0.0,1.0,5e-07,0.47477776
0.0708425,0.47477776,0.0,1.0,5e-07,0.47425404
0.070843,0.47425404,0.0,1.0,5e-07,0.47373033
0.0708435,0.47373033,0.0,1.0,5e-07,0.47320667
0.070844,0.47320667,0.0,1.0,5e-07,0.472683
0.0708445,0.472683,0.0,1.0,5e-07,0.4721594
0.070845,0.4721594,0.0,1.0,5e-07,0.4716358
0.0708455,0.4716358,0.0,1.0,5e-07,0.47111222
0.070846,0.47111222,0.0,1.0,5e-07,0.47058868
0.0708465,0.47058868,0.0,1.0,5e-07,0.47006518
0.070847,0.47006518,0.0,1.0,5e-07,0.46954167
0.0708475,0.46954167,0.0,1.0,5e-07,0.46901822
0.070848,0.46901822,0.0,1.0,5e-07,0.46849477
0.0708485,0.46849477,0.0,1.0,5e-07,0.46797135
0.070849,0.46797135,0.0,1.0,5e-07,0.46744797
0.0708495,0.46744797,0.0,1.0,5e-07,0.4669246
0.07085,0.4669246,0.0,1.0,5e-07,0.46640128
0.0708505,0.46640128,0.0,1.0,5e-07,0.46587798
0.070851,0.46587798,0.0,1.0,5e-07,0.4653547
0.0708515,0.4653547,0.0,1.0,5e-07,0.46483144
0.070852,0.46483144,0.0,1.0,5e-07,0.4643082
0.0708525,0.4643082,0.0,1.0,5e-07,0.46378502
0.070853,0.46378502,0.0,1.0,5e-07,0.46326184
0.0708535,0.46326184,0.0,1.0,5e-07,0.4627387
0.070854,0.4627387,0.0,1.0,5e-07,0.46221557
0.0708545,0.46221557,0.0,1.0,5e-07,0.46169245
0.070855,0.46169245,0.0,1.0,5e-07,0.4611694
0.0708555,0.4611694,0.0,1.0,5e-07,0.46064636
0.070856,0.46064636,0.0,1.0,5e-07,0.46012333
0.0708565,0.46012333,0.0,1.0,5e-07,0.45960033
0.070857,0.45960033,0.0,1.0,5e-07,0.45907736
0.0708575,0.45907736,0.0,1.0,5e-07,0.45855442
0.070858,0.45855442,0.0,1.0,5e-07,0.4580315
0.0708585,0.4580315,0.0,1.0,5e-07,0.45750862
0.070859,0.45750862,0.0,1.0,5e-07,0.45698577
0.0708595,0.45698577,0.0,1.0,5e-07,0.45646292
0.07086,0.45646292,0.0,1.0,5e-07,0.45594013
0.0708605,0.45594013,0.0,1.0,5e-07,0.45541734
0.070861,0.45541734,0.0,1.0,5e-07,0.45489457
0.0708615,0.45489457,0.0,1.0,5e-07,0.45437184
0.070862,0.45437184,0.0,1.0,5e-07,0.45384914
0.0708625,0.45384914,0.0,1.0,5e-07,0.45332646
0.070863,0.45332646,0.0,1.0,5e-07,0.4528038
0.0708635,0.4528038,0.0,1.0,5e-07,0.45228118
0.070864,0.45228118,0.0,1.0,5e-07,0.45175856
0.0708645,0.45175856,0.0,1.0,5e-07,0.451236
0.070865,0.451236,0.0,1.0,5e-07,0.45071346
0.0708655,0.45071346,0.0,1.0,5e-07,0.45019093
0.070866,0.45019093,0.0,1.0,5e-07,0.44966844
0.0708665,0.44966844,0.0,1.0,5e-07,0.44914597
0.070867,0.44914597,0.0,1.0,5e-07,0.4486235
0.0708675,0.4486235,0.0,1.0,5e-07,0.4481011
0.070868,0.4481011,0.0,1.0,5e-07,0.4475787
0.0708685,0.4475787,0.0,1.0,5e-07,0.44705635
0.070869,0.44705635,0.0,1.0,5e-07,0.446534
0.0708695,0.446534,0.0,1.0,5e-07,0.4460117
0.07087,0.4460117,0.0,1.0,5e-07,0.4454894
0.0708705,0.4454894,0.0,1.0,5e-07,0.44496715
0.070871,0.44496715,0.0,1.0,5e-07,0.4444449
0.0708715,0.4444449,0.0,1.0,5e-07,0.4439227
0.070872,0.4439227,0.0,1.0,5e-07,0.4434005
0.0708725,0.4434005,0.0,1.0,5e-07,0.44287837
0.070873,0.44287837,0.0,1.0,5e-07,0.44235623
0.0708735,0.44235623,0.0,1.0,5e-07,0.44183412
0.070874,0.44183412,0.0,1.0,5e-07,0.44131204
0.0708745,0.44131204,0.0,1.0,5e-07,0.44079
0.070875,0.44079,0.0,1.0,5e-07,0.44026795
0.0708755,0.44026795,0.0,1.0,5e-07,0.43974596
0.070876,0.43974596,0.0,1.0,5e-07,0.43922397
0.0708765,0.43922397,0.0,0.0,5e-07,0.43870205
0.070877,0.43870205,0.0,0.0,5e-07,0.43818012
0.0708775,0.43818012,1.0,0.0,5e-07,0.43807575
0.070878,0.43807575,1.0,0.0,5e-07,0.4389363
0.0708785,0.4389363,1.0,0.0,5e-07,0.43941432
0.070879,0.43941432,1.0,0.0,5e-07,0.43989235
0.0708795,0.43989235,1.0,0.0,5e-07,0.44037035
0.07088,0.44037035,1.0,0.0,5e-07,0.44084832
0.0708805,0.44084832,1.0,0.0,5e-07,0.44132626
0.070881,0.44132626,1.0,0.0,5e-07,0.44180417
0.0708815,0.44180417,1.0,0.0,5e-07,0.44228208
0.070882,0.44228208,1.0,0.0,5e-07,0.44275996
0.0708825,0.44275996,1.0,0.0,5e-07,0.4432378
0.070883,0.4432378,1.0,0.0,5e-07,0.44371563
0.0708835,0.44371563,1.0,0.0,5e-07,0.44419342
0.070884,0.44419342,1.0,0.0,5e-07,0.4446712
0.0708845,0.4446712,1.0,0.0,5e-07,0.44514897
0.070885,0.44514897,1.0,0.0,5e-07,0.4456267
0.0708855,0.4456267,1.0,0.0,5e-07,0.4461044
0.070886,0.4461044,1.0,0.0,5e-07,0.44658208
0.0708865,0.44658208,1.0,0.0,5e-07,0.44705975
0.070887,0.44705975,1.0,0.0,5e-07,0.4475374
0.0708875,0.4475374,1.0,0.0,5e-07,0.44801497
0.070888,0.44801497,1.0,0.0,5e-07,0.4484926
0.0708885,0.4484926,1.0,0.0,5e-07,0.44897014
0.070889,0.44897014,1.0,0.0,5e-07,0.4494477
0.0708895,0.4494477,1.0,0.0,5e-07,0.44992518
0.07089,0.44992518,1.0,0.0,5e-07,0.45040268
0.0708905,0.45040268,1.0,0.0,5e-07,0.45088014
0.070891,0.45088014,1.0,0.0,5e-07,0.4513576
0.0708915,0.4513576,1.0,0.0,5e-07,0.451835
0.070892,0.451835,1.0,0.0,5e-07,0.4523124
0.0708925,0.4523124,1.0,0.0,5e-07,0.45278978
0.070893,0.45278978,1.0,0.0,5e-07,0.45326713
0.0708935,0.45326713,1.0,0.0,5e-07,0.45374447
0.070894,0.45374447,1.0,0.0,5e-07,0.45422176
0.0708945,0.45422176,1.0,0.0,5e-07,0.45469904
0.070895,0.45469904,1.0,0.0,5e-07,0.4551763
0.0708955,0.4551763,1.0,0.0,5e-07,0.45565352
0.070896,0.45565352,1.0,0.0,5e-07,0.4561307
0.0708965,0.4561307,1.0,0.0,5e-07,0.4566079
0.070897,0.4566079,1.0,0.0,5e-07,0.45708507
0.0708975,0.45708507,1.0,0.0,5e-07,0.4575622
0.070898,0.4575622,1.0,0.0,5e-07,0.4580393
0.0708985,0.4580393,1.0,0.0,5e-07,0.4585164
0.070899,0.4585164,1.0,0.0,5e-07,0.45899346
0.0708995,0.45899346,1.0,0.0,5e-07,0.4594705
0.0709,0.4594705,1.0,0.0,5e-07,0.4599475
0.0709005,0.4599475,1.0,0.0,5e-07,0.4604245
0.070901,0.4604245,1.0,0.0,5e-07,0.46090147
0.0709015,0.46090147,1.0,0.0,5e-07,0.46137843
0.070902,0.46137843,1.0,0.0,5e-07,0.46185532
0.0709025,0.46185532,1.0,0.0,5e-07,0.46233222
0.070903,0.46233222,1.0,0.0,5e-07,0.4628091
0.0709035,0.4628091,1.0,0.0,5e-07,0.46328595
0.070904,0.46328595,1.0,0.0,5e-07,0.46376276
0.0709045,0.46376276,1.0,0.0,5e-07,0.46423957
0.070905,0.46423957,1.0,0.0,5e-07,0.46471635
0.0709055,0.46471635,1.0,0.0,5e-07,0.4651931
0.070906,0.4651931,1.0,0.0,5e-07,0.4656698
0.0709065,0.4656698,1.0,0.0,5e-07,0.46614653
0.070907,0.46614653,1.0,0.0,5e-07,0.46662322
0.0709075,0.46662322,1.0,0.0,5e-07,0.46709988
0.070908,0.46709988,1.0,0.0,5e-07,0.4675765
0.0709085,0.4675765,1.0,0.0,5e-07,0.4680531
0.070909,0.4680531,1.0,0.0,5e-07,0.4685297
0.0709095,0.4685297,1.0,0.0,5e-07,0.46900627
0.07091,0.46900627,1.0,0.0,5e-07,0.4694828
0.0709105,0.4694828,1.0,0.0,5e-07,0.46995932
0.070911,0.46995932,1.0,0.0,5e-07,0.4704358
0.0709115,0.4704358,1.0,0.0,5e-07,0.47091228
0.070912,0.47091228,1.0,0.0,5e-07,0.4713887
0.0709125,0.4713887,1.0,0.0,5e-07,0.47186512
0.070913,0.47186512,1.0,0.0,5e-07,0.4723415
0.0709135,0.4723415,1.0,0.0,5e-07,0.4728179
0.070914,0.4728179,1.0,0.0,5e-07,0.47329423
0.0709145,0.47329423,1.0,0.0,5e-07,0.47377056
0.070915,0.47377056,1.0,0.0,5e-07,0.47424686
0.0709155,0.47424686,1.0,0.0,5e-07,0.47472313
0.070916,0.47472313,1.0,0.0,5e-07,0.4751994
0.0709165,0.4751994,1.0,0.0,5e-07,0.4756756
0.070917,0.4756756,1.0,0.0,5e-07,0.47615182
0.0709175,0.47615182,1.0,0.0,5e-07,0.476628
0.070918,0.476628,1.0,0.0,5e-07,0.47710416
0.0709185,0.47710416,1.0,0.0,5e-07,0.47758028
0.070919,0.47758028,1.0,0.0,5e-07,0.4780564
0.0709195,0.4780564,1.0,0.0,5e-07,0.4785325
0.07092,0.4785325,1.0,0.0,5e-07,0.47900856
0.0709205,0.47900856,1.0,0.0,5e-07,0.4794846
0.070921,0.4794846,1.0,0.0,5e-07,0.4799606
0.0709215,0.4799606,1.0,0.0,5e-07,0.4804366
0.070922,0.4804366,1.0,0.0,5e-07,0.48091257
0.0709225,0.48091257,1.0,0.0,5e-07,0.4813885
0.070923,0.4813885,1.0,0.0,5e-07,0.48186442
0.0709235,0.48186442,1.0,0.0,5e-07,0.4823403
0.070924,0.4823403,0.0,0.0,5e-07,0.48259014
0.0709245,0.48259014,0.0,0.0,5e-07,0.48181707
0.070925,0.48181707,0.0,1.0,5e-07,0.481293
0.0709255,0.481293,0.0,1.0,5e-07,0.48076895
0.070926,0.48076895,0.0,1.0,5e-07,0.4802449
0.0709265,0.4802449,0.0,1.0,5e-07,0.47972092
0.070927,0.47972092,0.0,1.0,5e-07,0.47919694
0.0709275,0.47919694,0.0,1.0,5e-07,0.478673
0.070928,0.478673,0.0,1.0,5e-07,0.4781491
0.0709285,0.4781491,0.0,1.0,5e-07,0.4776252
0.070929,0.4776252,0.0,1.0,5e-07,0.47710133
0.0709295,0.47710133,0.0,1.0,5e-07,0.47657746
0.07093,0.47657746,0.0,1.0,5e-07,0.47605366
0.0709305,0.47605366,0.0,1.0,5e-07,0.47552988
0.070931,0.47552988,0.0,1.0,5e-07,0.4750061
0.0709315,0.4750061,0.0,1.0,5e-07,0.47448236
0.070932,0.47448236,0.0,1.0,5e-07,0.47395867
0.0709325,0.47395867,0.0,1.0,5e-07,0.47343498
0.070933,0.47343498,0.0,1.0,5e-07,0.47291133
0.0709335,0.47291133,0.0,1.0,5e-07,0.47238767
0.070934,0.47238767,0.0,1.0,5e-07,0.47186407
0.0709345,0.47186407,0.0,1.0,5e-07,0.4713405
0.070935,0.4713405,0.0,1.0,5e-07,0.47081694
0.0709355,0.47081694,0.0,1.0,5e-07,0.4702934
0.070936,0.4702934,0.0,1.0,5e-07,0.46976992
0.0709365,0.46976992,0.0,1.0,5e-07,0.46924645
0.070937,0.46924645,0.0,1.0,5e-07,0.468723
0.0709375,0.468723,0.0,1.0,5e-07,0.46819955
0.070938,0.46819955,0.0,1.0,5e-07,0.46767616
0.0709385,0.46767616,0.0,1.0,5e-07,0.4671528
0.070939,0.4671528,0.0,1.0,5e-07,0.46662945
0.0709395,0.46662945,0.0,1.0,5e-07,0.46610615
0.07094,0.46610615,0.0,1.0,5e-07,0.46558285
0.0709405,0.46558285,0.0,1.0,5e-07,0.46505958
0.070941,0.46505958,0.0,1.0,5e-07,0.46453634
0.0709415,0.46453634,0.0,1.0,5e-07,0.46401313
0.070942,0.46401313,0.0,1.0,5e-07,0.46348992
0.0709425,0.46348992,0.0,1.0,5e-07,0.46296677
0.070943,0.46296677,0.0,1.0,5e-07,0.46244365
0.0709435,0.46244365,0.0,1.0,5e-07,0.46192053
0.070944,0.46192053,0.0,1.0,5e-07,0.46139744
0.0709445,0.46139744,0.0,1.0,5e-07,0.46087438
0.070945,0.46087438,0.0,1.0,5e-07,0.46035135
0.0709455,0.46035135,0.0,1.0,5e-07,0.45982835
0.070946,0.45982835,0.0,1.0,5e-07,0.45930538
0.0709465,0.45930538,0.0,1.0,5e-07,0.45878243
0.070947,0.45878243,0.0,1.0,5e-07,0.4582595
0.0709475,0.4582595,0.0,1.0,5e-07,0.4577366
0.070948,0.4577366,0.0,1.0,5e-07,0.45721373
0.0709485,0.45721373,0.0,1.0,5e-07,0.45669088
0.070949,0.45669088,0.0,1.0,5e-07,0.45616806
0.0709495,0.45616806,0.0,1.0,5e-07,0.45564526
0.07095,0.45564526,0.0,1.0,5e-07,0.4551225
0.0709505,0.4551225,0.0,1.0,5e-07,0.45459974
0.070951,0.45459974,0.0,1.0,5e-07,0.45407704
0.0709515,0.45407704,0.0,1.0,5e-07,0.45355433
0.070952,0.45355433,0.0,1.0,5e-07,0.45303166
0.0709525,0.45303166,0.0,1.0,5e-07,0.45250905
0.070953,0.45250905,0.0,1.0,5e-07,0.45198643
0.0709535,0.45198643,0.0,1.0,5e-07,0.45146385
0.070954,0.45146385,0.0,1.0,5e-07,0.45094126
0.0709545,0.45094126,0.0,1.0,5e-07,0.45041874
0.070955,0.45041874,0.0,1.0,5e-07,0.44989625
0.0709555,0.44989625,0.0,1.0,5e-07,0.44937375
0.070956,0.44937375,0.0,1.0,5e-07,0.4488513
0.0709565,0.4488513,0.0,1.0,5e-07,0.44832888
0.070957,0.44832888,0.0,1.0,5e-07,0.44780648
0.0709575,0.44780648,0.0,1.0,5e-07,0.44728407
0.070958,0.44728407,0.0,1.0,5e-07,0.44676173
0.0709585,0.44676173,0.0,1.0,5e-07,0.4462394
0.070959,0.4462394,0.0,1.0,5e-07,0.44571713
0.0709595,0.44571713,0.0,1.0,5e-07,0.44519484
0.07096,0.44519484,0.0,1.0,5e-07,0.44467258
0.0709605,0.44467258,0.0,1.0,5e-07,0.44415036
0.070961,0.44415036,0.0,1.0,5e-07,0.4436282
0.0709615,0.4436282,0.0,1.0,5e-07,0.443106
0.070962,0.443106,0.0,1.0,5e-07,0.44258386
0.0709625,0.44258386,0.0,1.0,5e-07,0.44206175
0.070963,0.44206175,0.0,1.0,5e-07,0.44153967
0.0709635,0.44153967,0.0,1.0,5e-07,0.4410176
0.070964,0.4410176,0.0,1.0,5e-07,0.44049555
0.0709645,0.44049555,0.0,1.0,5e-07,0.43997353
0.070965,0.43997353,0.0,1.0,5e-07,0.43945158
0.0709655,0.43945158,0.0,1.0,5e-07,0.4389296
0.070966,0.4389296,0.0,1.0,5e-07,0.43840766
0.0709665,0.43840766,0.0,1.0,5e-07,0.43788576
0.070967,0.43788576,0.0,1.0,5e-07,0.4373639
0.0709675,0.4373639,0.0,1.0,5e-07,0.43684202
0.070968,0.43684202,0.0,1.0,5e-07,0.4363202
0.0709685,0.4363202,0.0,1.0,5e-07,0.4357984
0.070969,0.4357984,0.0,1.0,5e-07,0.43527663
0.0709695,0.43527663,0.0,1.0,5e-07,0.43475488
0.07097,0.43475488,0.0,1.0,5e-07,0.43423313
0.0709705,0.43423313,0.0,1.0,5e-07,0.43371144
0.070971,0.43371144,0.0,1.0,5e-07,0.43318978
0.0709715,0.43318978,0.0,1.0,5e-07,0.43266812
0.070972,0.43266812,0.0,1.0,5e-07,0.4321465
0.0709725,0.4321465,0.0,1.0,5e-07,0.43162492
0.070973,0.43162492,0.0,1.0,5e-07,0.43110335
0.0709735,0.43110335,0.0,1.0,5e-07,0.4305818
0.070974,0.4305818,0.0,1.0,5e-07,0.43006027
0.0709745,0.43006027,0.0,1.0,5e-07,0.4295388
0.070975,0.4295388,0.0,1.0,5e-07,0.42901734
0.0709755,0.42901734,0.0,1.0,5e-07,0.42849588
0.070976,0.42849588,0.0,1.0,5e-07,0.4279745
0.0709765,0.4279745,0.0,0.0,5e-07,0.4274531
0.070977,0.4274531,0.0,0.0,5e-07,0.42693174
0.0709775,0.42693174,1.0,0.0,5e-07,0.42667106
0.070978,0.42667106,1.0,0.0,5e-07,0.42738906
0.0709785,0.42738906,1.0,0.0,5e-07,0.42786768
0.070979,0.42786768,1.0,0.0,5e-07,0.42834628
0.0709795,0.42834628,1.0,0.0,5e-07,0.42882484
0.07098,0.42882484,1.0,0.0,5e-07,0.42930338
0.0709805,0.42930338,1.0,0.0,5e-07,0.4297819
0.070981,0.4297819,1.0,0.0,5e-07,0.4302604
0.0709815,0.4302604,1.0,0.0,5e-07,0.43073887
0.070982,0.43073887,1.0,0.0,5e-07,0.4312173
0.0709825,0.4312173,1.0,0.0,5e-07,0.43169576
0.070983,0.43169576,1.0,0.0,5e-07,0.43217415
0.0709835,0.43217415,1.0,0.0,5e-07,0.43265253
0.070984,0.43265253,1.0,0.0,5e-07,0.4331309
0.0709845,0.4331309,1.0,0.0,5e-07,0.43360922
0.070985,0.43360922,1.0,0.0,5e-07,0.43408754
0.0709855,0.43408754,1.0,0.0,5e-07,0.4345658
0.070986,0.4345658,1.0,0.0,5e-07,0.43504408
0.0709865,0.43504408,1.0,0.0,5e-07,0.43552232
0.070987,0.43552232,1.0,0.0,5e-07,0.43600053
0.0709875,0.43600053,1.0,0.0,5e-07,0.4364787
0.070988,0.4364787,1.0,0.0,5e-07,0.43695688
0.0709885,0.43695688,1.0,0.0,5e-07,0.437435
0.070989,0.437435,1.0,0.0,5e-07,0.43791312
0.0709895,0.43791312,1.0,0.0,5e-07,0.4383912
0.07099,0.4383912,1.0,0.0,5e-07,0.4388693
0.0709905,0.4388693,1.0,0.0,5e-07,0.43934733
0.070991,0.43934733,1.0,0.0,5e-07,0.43982536
0.0709915,0.43982536,1.0,0.0,5e-07,0.44030336
0.070992,0.44030336,1.0,0.0,5e-07,0.44078133
0.0709925,0.44078133,1.0,0.0,5e-07,0.44125926
0.070993,0.44125926,1.0,0.0,5e-07,0.4417372
0.0709935,0.4417372,1.0,0.0,5e-07,0.4422151
0.070994,0.4422151,1.0,0.0,5e-07,0.44269297
0.0709945,0.44269297,1.0,0.0,5e-07,0.44317085
0.070995,0.44317085,1.0,0.0,5e-07,0.44364867
0.0709955,0.44364867,1.0,0.0,5e-07,0.44412646
0.070996,0.44412646,1.0,0.0,5e-07,0.44460425
0.0709965,0.44460425,1.0,0.0,5e-07,0.445082
0.070997,0.445082,1.0,0.0,5e-07,0.44555974
0.0709975,0.44555974,1.0,0.0,5e-07,0.44603744
0.070998,0.44603744,1.0,0.0,5e-07,0.44651514
0.0709985,0.44651514,1.0,0.0,5e-07,0.4469928
0.070999,0.4469928,1.0,0.0,5e-07,0.44747043
0.0709995,0.44747043,1.0,0.0,5e-07,0.44794804
0.071,0.44794804,1.0,0.0,5e-07,0.44842565
0.0710005,0.44842565,1.0,0.0,5e-07,0.4489032
0.071001,0.4489032,1.0,0.0,5e-07,0.44938076
0.0710015,0.44938076,1.0,0.0,5e-07,0.44985828
0.071002,0.44985828,1.0,0.0,5e-07,0.45033577
0.0710025,0.45033577,1.0,0.0,5e-07,0.45081323
0.071003,0.45081323,1.0,0.0,5e-07,0.4512907
0.0710035,0.4512907,1.0,0.0,5e-07,0.4517681
0.071004,0.4517681,1.0,0.0,5e-07,0.4522455
0.0710045,0.4522455,1.0,0.0,5e-07,0.45272288
0.071005,0.45272288,1.0,0.0,5e-07,0.45320025
0.0710055,0.45320025,1.0,0.0,5e-07,0.45367756
0.071006,0.45367756,1.0,0.0,5e-07,0.45415488
0.0710065,0.45415488,1.0,0.0,5e-07,0.45463216
0.071007,0.45463216,1.0,0.0,5e-07,0.45510942
0.0710075,0.45510942,1.0,0.0,5e-07,0.45558664
0.071008,0.45558664,1.0,0.0,5e-07,0.45606384
0.0710085,0.45606384,1.0,0.0,5e-07,0.45654103
0.071009,0.45654103,1.0,0.0,5e-07,0.4570182
0.0710095,0.4570182,1.0,0.0,5e-07,0.45749533
0.07101,0.45749533,1.0,0.0,5e-07,0.45797244
0.0710105,0.45797244,1.0,0.0,5e-07,0.45844954
0.071011,0.45844954,1.0,0.0,5e-07,0.4589266
0.0710115,0.4589266,1.0,0.0,5e-07,0.45940363
0.071012,0.45940363,1.0,0.0,5e-07,0.45988065
0.0710125,0.45988065,1.0,0.0,5e-07,0.46035767
0.071013,0.46035767,1.0,0.0,5e-07,0.46083462
0.0710135,0.46083462,1.0,0.0,5e-07,0.46131158
0.071014,0.46131158,1.0,0.0,5e-07,0.4617885
0.0710145,0.4617885,1.0,0.0,5e-07,0.4622654
0.071015,0.4622654,1.0,0.0,5e-07,0.46274227
0.0710155,0.46274227,1.0,0.0,5e-07,0.4632191
0.071016,0.4632191,1.0,0.0,5e-07,0.46369594
0.0710165,0.46369594,1.0,0.0,5e-07,0.46417275
0.071017,0.46417275,1.0,0.0,5e-07,0.46464953
0.0710175,0.46464953,1.0,0.0,5e-07,0.46512628
0.071018,0.46512628,1.0,0.0,5e-07,0.46560302
0.0710185,0.46560302,1.0,0.0,5e-07,0.4660797
0.071019,0.4660797,1.0,0.0,5e-07,0.4665564
0.0710195,0.4665564,1.0,0.0,5e-07,0.46703306
0.07102,0.46703306,1.0,0.0,5e-07,0.4675097
0.0710205,0.4675097,1.0,0.0,5e-07,0.46798632
0.071021,0.46798632,1.0,0.0,5e-07,0.4684629
0.0710215,0.4684629,1.0,0.0,5e-07,0.46893945
0.071022,0.46893945,1.0,0.0,5e-07,0.46941602
0.0710225,0.46941602,1.0,0.0,5e-07,0.46989253
0.071023,0.46989253,1.0,0.0,5e-07,0.470369
0.0710235,0.470369,1.0,0.0,5e-07,0.4708455
0.071024,0.4708455,0.0,0.0,5e-07,0.47094673
0.0710245,0.47094673,0.0,0.0,5e-07,0.4700109
0.071025,0.4700109,0.0,1.0,5e-07,0.46948743
0.0710255,0.46948743,0.0,1.0,5e-07,0.46896398
0.071026,0.46896398,0.0,1.0,5e-07,0.46844053
0.0710265,0.46844053,0.0,1.0,5e-07,0.4679171
0.071027,0.4679171,0.0,1.0,5e-07,0.46739376
0.0710275,0.46739376,0.0,1.0,5e-07,0.4668704
0.071028,0.4668704,0.0,1.0,5e-07,0.46634707
0.0710285,0.46634707,0.0,1.0,5e-07,0.46582374
0.071029,0.46582374,0.0,1.0,5e-07,0.46530047
0.0710295,0.46530047,0.0,1.0,5e-07,0.46477723
0.07103,0.46477723,0.0,1.0,5e-07,0.464254
0.0710305,0.464254,0.0,1.0,5e-07,0.46373078
0.071031,0.46373078,0.0,1.0,5e-07,0.46320763
0.0710315,0.46320763,0.0,1.0,5e-07,0.46268448
0.071032,0.46268448,0.0,1.0,5e-07,0.46216136
0.0710325,0.46216136,0.0,1.0,5e-07,0.46163827
0.071033,0.46163827,0.0,1.0,5e-07,0.46111518
0.0710335,0.46111518,0.0,1.0,5e-07,0.46059215
