Time,Iout,IGBT Leg1.PWM_Modulator.TOP_1,IGBT Leg1.PWM_Modulator.BOT_1
0.0532895,2.5693502,1.0,0.0
0.05329,2.9317474,1.0,0.0
0.0532905,3.2764702,1.0,0.0
0.053291,3.6043806,1.0,0.0
0.0532915,3.9162986,1.0,0.0
0.053292,4.213004,1.0,0.0
0.0532925,4.4952393,1.0,0.0
0.053293,4.7637095,1.0,0.0
0.0532935,5.0190864,1.0,0.0
0.053294,5.2620087,1.0,0.0
0.0532945,5.493083,1.0,0.0
0.053295,5.7128882,1.0,0.0
0.0532955,5.9219728,1.0,0.0
0.053296,6.1208606,1.0,0.0
0.0532965,6.3100486,1.0,0.0
0.053297,6.49001,1.0,0.0
0.0532975,6.661194,1.0,0.0
0.053298,6.8240294,1.0,0.0
0.0532985,6.9789233,1.0,0.0
0.053299,7.126263,1.0,0.0
0.0532995,7.2664165,1.0,0.0
0.0533,7.399735,1.0,0.0
0.0533005,7.5265517,1.0,0.0
0.053301,7.647183,1.0,0.0
0.0533015,7.7619314,1.0,0.0
0.053302,7.8710833,1.0,0.0
0.0533025,7.9749117,1.0,0.0
0.053303,8.073676,1.0,0.0
0.0533035,8.167624,1.0,0.0
0.053304,8.25699,1.0,0.0
0.0533045,8.341998,1.0,0.0
0.053305,8.422859,1.0,0.0
0.0533055,8.499778,1.0,0.0
0.053306,8.572945,1.0,0.0
0.0533065,8.642543,1.0,0.0
0.053307,8.708747,1.0,0.0
0.0533075,8.771722,1.0,0.0
0.053308,8.831626,1.0,0.0
0.0533085,8.888608,1.0,0.0
0.053309,8.942811,1.0,0.0
0.0533095,8.99437,1.0,0.0
0.05331,9.043416,1.0,0.0
0.0533105,9.090069,1.0,0.0
0.053311,9.134447,1.0,0.0
0.0533115,9.176661,1.0,0.0
0.053312,9.216815,1.0,0.0
0.0533125,9.255012,1.0,0.0
0.053313,9.291346,1.0,0.0
0.0533135,9.325907,1.0,0.0
0.053314,9.358783,1.0,0.0
0.0533145,9.390055,1.0,0.0
0.053315,9.419803,1.0,0.0
0.0533155,9.448099,1.0,0.0
0.053316,9.475016,1.0,0.0
0.0533165,9.500619,1.0,0.0
0.053317,9.524975,1.0,0.0
0.0533175,9.5481415,1.0,0.0
0.053318,9.570179,1.0,0.0
0.0533185,9.591142,1.0,0.0
0.053319,9.611082,1.0,0.0
0.0533195,9.63005,1.0,0.0
0.05332,9.648092,1.0,0.0
0.0533205,9.665256,1.0,0.0
0.053321,9.681581,0.0,0.0
0.0533215,9.690316,0.0,0.0
0.053322,8.309874,0.0,1.0
0.0533225,7.41689,0.0,1.0
0.053323,6.5674586,0.0,1.0
0.0533235,5.7594543,0.0,1.0
0.053324,4.990856,0.0,1.0
0.0533245,4.2597437,0.0,1.0
0.053325,3.564288,0.0,1.0
0.0533255,2.9027498,0.0,1.0
0.053326,2.2734752,0.0,1.0
0.0533265,1.6748908,0.0,1.0
0.053327,1.1054996,0.0,1.0
0.0533275,0.56387794,0.0,1.0
0.053328,0.048671555,0.0,1.0
0.0533285,-0.44140795,0.0,1.0
0.053329,-0.907586,0.0,1.0
0.0533295,-1.3510282,0.0,1.0
0.05333,-1.7728436,0.0,1.0
0.0533305,-2.1740868,0.0,1.0
0.053331,-2.555761,0.0,1.0
0.0533315,-2.9188209,0.0,1.0
0.053332,-3.264174,0.0,1.0
0.0533325,-3.592684,0.0,1.0
0.053333,-3.9051726,0.0,1.0
0.0533335,-4.2024207,0.0,1.0
0.053334,-4.4851723,0.0,1.0
0.0533345,-4.754133,0.0,1.0
0.053335,-5.0099773,0.0,1.0
0.0533355,-5.2533436,0.0,1.0
0.053336,-5.484841,0.0,1.0
0.0533365,-5.7050476,0.0,1.0
0.053337,-5.914515,0.0,1.0
0.0533375,-6.1137667,0.0,1.0
0.053338,-6.3033004,0.0,1.0
0.0533385,-6.4835906,0.0,1.0
0.053339,-6.655088,0.0,1.0
0.0533395,-6.818221,0.0,1.0
0.05334,-6.973398,0.0,1.0
0.0533405,-7.1210074,0.0,1.0
0.053341,-7.2614174,0.0,1.0
0.0533415,-7.39498,0.0,1.0
0.053342,-7.522028,0.0,1.0
0.0533425,-7.6428804,0.0,1.0
0.053343,-7.7578382,0.0,1.0
0.0533435,-7.86719,0.0,1.0
0.053344,-7.971208,0.0,1.0
0.0533445,-8.070153,0.0,1.0
0.053345,-8.164273,0.0,1.0
0.0533455,-8.253802,0.0,1.0
0.053346,-8.338965,0.0,1.0
0.0533465,-8.419975,0.0,1.0
0.053347,-8.497034,0.0,1.0
0.0533475,-8.570334,0.0,1.0
0.053348,-8.64006,0.0,1.0
0.0533485,-8.706386,0.0,1.0
0.053349,-8.769476,0.0,1.0
0.0533495,-8.829489,0.0,1.0
0.05335,-8.886576,0.0,1.0
0.0533505,-8.940878,0.0,1.0
0.053351,-8.992532,0.0,1.0
0.0533515,-9.041667,0.0,1.0
0.053352,-9.088405,0.0,1.0
0.0533525,-9.132864,0.0,1.0
0.053353,-9.175155,0.0,1.0
0.0533535,-9.215383,0.0,1.0
0.053354,-9.253649,0.0,1.0
0.0533545,-9.29005,0.0,1.0
0.053355,-9.324674,0.0,1.0
0.0533555,-9.35761,0.0,1.0
0.053356,-9.38894,0.0,1.0
0.0533565,-9.418741,0.0,1.0
0.053357,-9.44709,0.0,1.0
0.0533575,-9.474055,0.0,1.0
0.053358,-9.499706,0.0,1.0
0.0533585,-9.524106,0.0,1.0
0.053359,-9.547316,0.0,1.0
0.0533595,-9.569393,0.0,1.0
0.05336,-9.590394,0.0,1.0
0.0533605,-9.610371,0.0,1.0
0.053361,-9.629374,0.0,1.0
0.0533615,-9.647449,0.0,1.0
0.053362,-9.664643,0.0,1.0
0.0533625,-9.680999,0.0,1.0
0.053363,-9.696556,0.0,1.0
0.0533635,-9.711355,0.0,1.0
0.053364,-9.725433,0.0,1.0
0.0533645,-9.738824,0.0,1.0
0.053365,-9.751561,0.0,1.0
0.0533655,-9.763678,0.0,1.0
0.053366,-9.775204,0.0,1.0
0.0533665,-9.786167,0.0,1.0
0.053367,-9.796596,0.0,1.0
0.0533675,-9.806516,0.0,1.0
0.053368,-9.815952,0.0,1.0
0.0533685,-9.824928,0.0,1.0
0.053369,-9.833467,0.0,1.0
0.0533695,-9.841589,0.0,1.0
0.05337,-9.849315,0.0,1.0
0.0533705,-9.856664,0.0,1.0
0.053371,-9.863654,0.0,1.0
0.0533715,-9.870304,0.0,1.0
0.053372,-9.876629,0.0,1.0
0.0533725,-9.882646,0.0,1.0
0.053373,-9.88837,0.0,1.0
0.0533735,-9.893814,0.0,1.0
0.053374,-9.898993,0.0,1.0
0.0533745,-9.903918,0.0,1.0
0.053375,-9.908605,0.0,1.0
0.0533755,-9.913062,0.0,1.0
0.053376,-9.917302,0.0,1.0
0.0533765,-9.921335,0.0,1.0
0.053377,-9.925172,0.0,1.0
0.0533775,-9.928822,0.0,1.0
0.053378,-9.932293,0.0,1.0
0.0533785,-9.935595,0.0,1.0
0.053379,-9.938736,0.0,1.0
0.0533795,-9.941724,0.0,0.0
0.05338,-9.943038,0.0,0.0
0.0533805,-8.447615,1.0,0.0
0.053381,-7.5479136,1.0,0.0
0.0533815,-6.6920915,1.0,0.0
0.053382,-5.878009,1.0,0.0
0.0533825,-5.103629,1.0,0.0
0.053383,-4.3670163,1.0,0.0
0.0533835,-3.6663287,1.0,0.0
0.053384,-2.999814,1.0,0.0
0.0533845,-2.3658056,1.0,0.0
0.053385,-1.7627182,1.0,0.0
0.0533855,-1.1890436,1.0,0.0
0.053386,-0.64334756,1.0,0.0
0.0533865,-0.124265365,1.0,0.0
0.053387,0.36950088,1.0,0.0
0.0533875,0.83918583,1.0,0.0
0.053388,1.285964,1.0,0.0
0.0533885,1.7109526,1.0,0.0
0.053389,2.115214,1.0,0.0
0.0533895,2.4997597,1.0,0.0
0.05339,2.8655508,1.0,0.0
0.0533905,3.213502,1.0,0.0
0.053391,3.5444834,1.0,0.0
0.0533915,3.8593225,1.0,0.0
0.053392,4.158807,1.0,0.0
0.0533925,4.4436855,1.0,0.0
0.053393,4.71467,1.0,0.0
0.0533935,4.972439,1.0,0.0
0.053394,5.2176356,1.0,0.0
0.0533945,5.4508743,1.0,0.0
0.053395,5.6727376,1.0,0.0
0.0533955,5.883781,1.0,0.0
0.053396,6.0845313,1.0,0.0
0.0533965,6.2754908,1.0,0.0
0.053397,6.4571376,1.0,0.0
0.0533975,6.629925,1.0,0.0
0.053398,6.7942853,1.0,0.0
0.0533985,6.9506297,1.0,0.0
0.053399,7.0993495,1.0,0.0
0.0533995,7.2408156,1.0,0.0
0.0534,7.375383,1.0,0.0
0.0534005,7.503387,1.0,0.0
0.053401,7.6251483,1.0,0.0
0.0534015,7.740971,1.0,0.0
0.053402,7.8511453,1.0,0.0
0.0534025,7.955946,1.0,0.0
0.053403,8.055635,1.0,0.0
0.0534035,8.150463,1.0,0.0
0.053404,8.240666,1.0,0.0
0.0534045,8.32647,1.0,0.0
0.053405,8.40809,1.0,0.0
0.0534055,8.485727,1.0,0.0
0.053406,8.55958,1.0,0.0
0.0534065,8.629829,1.0,0.0
0.053407,8.696653,1.0,0.0
0.0534075,8.760219,1.0,0.0
0.053408,8.8206835,1.0,0.0
0.0534085,8.8782,1.0,0.0
0.053409,8.93291,1.0,0.0
0.0534095,8.984953,1.0,0.0
0.05341,9.034457,1.0,0.0
0.0534105,9.081548,1.0,0.0
0.053411,9.126341,1.0,0.0
0.0534115,9.16895,1.0,0.0
0.053412,9.20948,1.0,0.0
0.0534125,9.2480345,1.0,0.0
0.053413,9.284708,1.0,0.0
0.0534135,9.319593,1.0,0.0
0.053414,9.3527775,1.0,0.0
0.0534145,9.384343,1.0,0.0
0.053415,9.414369,1.0,0.0
0.0534155,9.44293,1.0,0.0
0.053416,9.4700985,1.0,0.0
0.0534165,9.495942,1.0,0.0
0.053417,9.520526,1.0,0.0
0.0534175,9.54391,1.0,0.0
0.053418,9.566154,1.0,0.0
0.0534185,9.587313,1.0,0.0
0.053419,9.60744,1.0,0.0
0.0534195,9.626585,1.0,0.0
0.05342,9.644796,1.0,0.0
0.0534205,9.66212,1.0,0.0
0.053421,9.678598,0.0,0.0
0.0534215,9.684869,0.0,0.0
0.053422,8.148801,0.0,1.0
0.0534225,7.2636733,0.0,1.0
0.053423,6.4217143,0.0,1.0
0.0534235,5.6208177,0.0,1.0
0.053424,4.8589816,0.0,1.0
0.0534245,4.1343,0.0,1.0
0.053425,3.4449625,0.0,1.0
0.0534255,2.789244,0.0,1.0
0.053426,2.1655052,0.0,1.0
0.0534265,1.5721864,0.0,1.0
0.053427,1.0078042,0.0,1.0
0.0534275,0.47094724,0.0,1.0
0.053428,-0.03972688,0.0,1.0
0.0534285,-0.5254951,0.0,1.0
0.053429,-0.9875722,0.0,1.0
0.0534295,-1.4271135,0.0,1.0
0.05343,-1.8452181,0.0,1.0
0.0534305,-2.2429316,0.0,1.0
0.053431,-2.6212482,0.0,1.0
0.0534315,-2.9811141,0.0,1.0
0.053432,-3.3234293,0.0,1.0
0.0534325,-3.6490495,0.0,1.0
0.053433,-3.9587889,0.0,1.0
0.0534335,-4.2534223,0.0,1.0
0.053434,-4.533686,0.0,1.0
0.0534345,-4.8002815,0.0,1.0
0.053435,-5.053875,0.0,1.0
0.0534355,-5.2951,0.0,1.0
0.053436,-5.524561,0.0,1.0
0.0534365,-5.7428308,0.0,1.0
0.053437,-5.950455,0.0,1.0
0.0534375,-6.147954,0.0,1.0
0.053438,-6.33582,0.0,1.0
0.0534385,-6.5145245,0.0,1.0
0.053439,-6.684513,0.0,1.0
0.0534395,-6.8462114,0.0,1.0
0.05344,-7.0000234,0.0,1.0
0.0534405,-7.146334,0.0,1.0
0.053441,-7.285509,0.0,1.0
0.0534415,-7.4178963,0.0,1.0
0.053442,-7.543827,0.0,1.0
0.0534425,-7.6636157,0.0,1.0
0.053443,-7.7775626,0.0,1.0
0.0534435,-7.885952,0.0,1.0
0.053444,-7.9890556,0.0,1.0
0.0534445,-8.087131,0.0,1.0
0.053445,-8.180422,0.0,1.0
0.0534455,-8.269164,0.0,1.0
0.053446,-8.353578,0.0,1.0
0.0534465,-8.433875,0.0,1.0
0.053447,-8.510256,0.0,1.0
0.0534475,-8.5829115,0.0,1.0
0.053448,-8.652023,0.0,1.0
0.0534485,-8.717765,0.0,1.0
0.053449,-8.7803,0.0,1.0
0.0534495,-8.839786,0.0,1.0
0.05345,-8.89637,0.0,1.0
0.0534505,-8.950195,0.0,1.0
0.053451,-9.001394,0.0,1.0
0.0534515,-9.050097,0.0,1.0
0.053452,-9.096424,0.0,1.0
0.0534525,-9.140492,0.0,1.0
0.053453,-9.182411,0.0,1.0
0.0534535,-9.222285,0.0,1.0
0.053454,-9.260215,0.0,1.0
0.0534545,-9.296294,0.0,1.0
0.053455,-9.330615,0.0,1.0
0.0534555,-9.363261,0.0,1.0
0.053456,-9.394315,0.0,1.0
0.0534565,-9.423855,0.0,1.0
0.053457,-9.451954,0.0,1.0
0.0534575,-9.4786825,0.0,1.0
0.053458,-9.504107,0.0,1.0
0.0534585,-9.528292,0.0,1.0
0.053459,-9.551297,0.0,1.0
0.0534595,-9.573181,0.0,1.0
0.05346,-9.593997,0.0,1.0
0.0534605,-9.613798,0.0,1.0
0.053461,-9.632633,0.0,1.0
0.0534615,-9.65055,0.0,1.0
0.053462,-9.667593,0.0,1.0
0.0534625,-9.6838045,0.0,1.0
0.053463,-9.699225,0.0,1.0
0.0534635,-9.713895,0.0,1.0
0.053464,-9.727848,0.0,1.0
0.0534645,-9.741121,0.0,1.0
0.053465,-9.753747,0.0,1.0
0.0534655,-9.765757,0.0,1.0
0.053466,-9.777181,0.0,1.0
0.0534665,-9.788048,0.0,1.0
0.053467,-9.798385,0.0,1.0
0.0534675,-9.808218,0.0,1.0
0.053468,-9.817572,0.0,1.0
0.0534685,-9.826468,0.0,1.0
0.053469,-9.834931,0.0,1.0
0.0534695,-9.842982,0.0,1.0
0.05347,-9.85064,0.0,1.0
0.0534705,-9.857924,0.0,1.0
0.053471,-9.864854,0.0,1.0
0.0534715,-9.871445,0.0,1.0
0.053472,-9.877714,0.0,1.0
0.0534725,-9.883678,0.0,1.0
0.053473,-9.889351,0.0,1.0
0.0534735,-9.894748,0.0,1.0
0.053474,-9.899881,0.0,1.0
0.0534745,-9.904764,0.0,1.0
0.053475,-9.909409,0.0,1.0
0.0534755,-9.913827,0.0,1.0
0.053476,-9.91803,0.0,1.0
0.0534765,-9.922028,0.0,1.0
0.053477,-9.92583,0.0,1.0
0.0534775,-9.929447,0.0,1.0
0.053478,-9.932888,0.0,1.0
0.0534785,-9.936161,0.0,1.0
0.053479,-9.939275,0.0,1.0
0.0534795,-9.942236,0.0,0.0
0.05348,-9.943997,0.0,0.0
0.0534805,-8.606562,1.0,0.0
0.053481,-7.699109,1.0,0.0
0.0534815,-6.835913,1.0,0.0
0.053482,-6.0148163,1.0,0.0
0.0534825,-5.233764,1.0,0.0
0.053483,-4.4908047,1.0,0.0
0.0534835,-3.78408,1.0,0.0
0.053484,-3.1118224,1.0,0.0
0.0534845,-2.4723513,1.0,0.0
0.053485,-1.8640676,1.0,0.0
0.0534855,-1.2854502,1.0,0.0
0.053486,-0.7350523,1.0,0.0
0.0534865,-0.21149762,1.0,0.0
0.053487,0.28652298,1.0,0.0
0.0534875,0.76025486,1.0,0.0
0.053488,1.2108825,1.0,0.0
0.0534885,1.6395329,1.0,0.0
0.053489,2.0472777,1.0,0.0
0.0534895,2.4351366,1.0,0.0
0.05349,2.8040793,1.0,0.0
0.0534905,3.1550283,1.0,0.0
0.053491,3.4888616,1.0,0.0
0.0534915,3.8064137,1.0,0.0
0.053492,4.1084785,1.0,0.0
0.0534925,4.395811,1.0,0.0
0.053493,4.669131,1.0,0.0
0.0534935,4.9291205,1.0,0.0
0.053494,5.17643,1.0,0.0
0.0534945,5.4116783,1.0,0.0
0.053495,5.635453,1.0,0.0
0.0534955,5.848315,1.0,0.0
0.053496,6.050795,1.0,0.0
0.0534965,6.2434,1.0,0.0
0.053497,6.4266114,1.0,0.0
0.0534975,6.600888,1.0,0.0
0.053498,6.7666645,1.0,0.0
0.0534985,6.924356,1.0,0.0
0.053499,7.074357,1.0,0.0
0.0534995,7.2170424,1.0,0.0
0.0535,7.352769,1.0,0.0
0.0535005,7.481876,1.0,0.0
0.053501,7.6046863,1.0,0.0
0.0535015,7.721507,1.0,0.0
0.053502,7.83263,1.0,0.0
0.0535025,7.938334,1.0,0.0
0.053503,8.038883,1.0,0.0
0.0535035,8.134527,1.0,0.0
0.053504,8.225508,1.0,0.0
0.0535045,8.312051,1.0,0.0
0.053505,8.394373,1.0,0.0
0.0535055,8.47268,1.0,0.0
0.053506,8.547169,1.0,0.0
0.0535065,8.618024,1.0,0.0
0.053507,8.685424,1.0,0.0
0.0535075,8.7495365,1.0,0.0
0.053508,8.810522,1.0,0.0
0.0535085,8.868534,1.0,0.0
0.053509,8.923716,1.0,0.0
0.0535095,8.976207,1.0,0.0
0.05351,9.026138,1.0,0.0
0.0535105,9.073634,1.0,0.0
0.053511,9.1188135,1.0,0.0
0.0535115,9.161789,1.0,0.0
0.053512,9.202669,1.0,0.0
0.0535125,9.241555,1.0,0.0
0.053513,9.278545,1.0,0.0
0.0535135,9.313731,1.0,0.0
0.053514,9.3472,1.0,0.0
0.0535145,9.379038,1.0,0.0
0.053515,9.409323,1.0,0.0
0.0535155,9.43813,1.0,0.0
0.053516,9.465533,1.0,0.0
0.0535165,9.491599,1.0,0.0
0.053517,9.516395,1.0,0.0
0.0535175,9.53998,1.0,0.0
0.053518,9.562416,1.0,0.0
0.0535185,9.583756,1.0,0.0
0.053519,9.604057,1.0,0.0
0.0535195,9.623367,1.0,0.0
0.05352,9.641736,1.0,0.0
0.0535205,9.659209,1.0,0.0
0.053521,9.67583,0.0,0.0
0.0535215,9.6795845,0.0,0.0
0.053522,7.987964,0.0,1.0
0.0535225,7.1106806,0.0,1.0
0.053523,6.2761827,0.0,1.0
0.0535235,5.482384,0.0,1.0
0.053524,4.727299,0.0,1.0
0.0535245,4.0090404,0.0,1.0
0.053525,3.3258114,0.0,1.0
0.0535255,2.675904,0.0,1.0
0.053526,2.0576928,0.0,1.0
0.0535265,1.4696321,0.0,1.0
0.053527,0.9102516,0.0,1.0
0.0535275,0.37815237,0.0,1.0
0.053528,-0.12799609,0.0,1.0
0.0535285,-0.6094594,0.0,1.0
0.053529,-1.0674415,0.0,1.0
0.0535295,-1.5030875,0.0,1.0
0.05353,-1.9174868,0.0,1.0
0.0535305,-2.3116755,0.0,1.0
0.053531,-2.6866395,0.0,1.0
0.0535315,-3.0433164,0.0,1.0
0.053532,-3.382598,0.0,1.0
0.0535325,-3.7053323,0.0,1.0
0.053533,-4.012327,0.0,1.0
0.0535335,-4.3043494,0.0,1.0
0.053534,-4.5821295,0.0,1.0
0.0535345,-4.846362,0.0,1.0
0.053535,-5.0977077,0.0,1.0
0.0535355,-5.3367953,0.0,1.0
0.053536,-5.564223,0.0,1.0
0.0535365,-5.780558,0.0,1.0
0.053537,-5.986343,0.0,1.0
0.0535375,-6.182091,0.0,1.0
0.053538,-6.368293,0.0,1.0
0.0535385,-6.545413,0.0,1.0
0.053539,-6.7138953,0.0,1.0
0.0535395,-6.874161,0.0,1.0
0.05354,-7.0266094,0.0,1.0
0.0535405,-7.1716237,0.0,1.0
0.053541,-7.309565,0.0,1.0
0.0535415,-7.440779,0.0,1.0
0.053542,-7.5655937,0.0,1.0
0.0535425,-7.6843214,0.0,1.0
0.053543,-7.7972584,0.0,1.0
0.0535435,-7.9046874,0.0,1.0
0.053544,-8.006877,0.0,1.0
0.0535445,-8.104082,0.0,1.0
0.053545,-8.1965475,0.0,1.0
0.0535455,-8.284503,0.0,1.0
0.053546,-8.368169,0.0,1.0
0.0535465,-8.447754,0.0,1.0
0.053547,-8.5234585,0.0,1.0
0.0535475,-8.595469,0.0,1.0
0.053548,-8.66397,0.0,1.0
0.0535485,-8.729129,0.0,1.0
0.053549,-8.79111,0.0,1.0
0.0535495,-8.850068,0.0,1.0
0.05355,-8.906151,0.0,1.0
0.0535505,-8.959498,0.0,1.0
0.053551,-9.010244,0.0,1.0
0.0535515,-9.058516,0.0,1.0
0.053552,-9.104432,0.0,1.0
0.0535525,-9.148109,0.0,1.0
0.053553,-9.189656,0.0,1.0
0.0535535,-9.229177,0.0,1.0
0.053554,-9.266771,0.0,1.0
0.0535545,-9.302531,0.0,1.0
0.053555,-9.336547,0.0,1.0
0.0535555,-9.368904,0.0,1.0
0.053556,-9.399683,0.0,1.0
0.0535565,-9.428961,0.0,1.0
0.053557,-9.456811,0.0,1.0
0.0535575,-9.483302,0.0,1.0
0.053558,-9.508502,0.0,1.0
0.0535585,-9.532473,0.0,1.0
0.053559,-9.555274,0.0,1.0
0.0535595,-9.576963,0.0,1.0
0.05356,-9.597595,0.0,1.0
0.0535605,-9.617221,0.0,1.0
0.053561,-9.635889,0.0,1.0
0.0535615,-9.653647,0.0,1.0
0.053562,-9.670539,0.0,1.0
0.0535625,-9.686607,0.0,1.0
0.053563,-9.701891,0.0,1.0
0.0535635,-9.716431,0.0,1.0
0.053564,-9.73026,0.0,1.0
0.0535645,-9.743416,0.0,1.0
0.053565,-9.755929,0.0,1.0
0.0535655,-9.767833,0.0,1.0
0.053566,-9.779156,0.0,1.0
0.0535665,-9.789927,0.0,1.0
0.053567,-9.800172,0.0,1.0
0.0535675,-9.809917,0.0,1.0
0.053568,-9.819188,0.0,1.0
0.0535685,-9.828006,0.0,1.0
0.053569,-9.836394,0.0,1.0
0.0535695,-9.844374,0.0,1.0
0.05357,-9.851964,0.0,1.0
0.0535705,-9.859183,0.0,1.0
0.053571,-9.866051,0.0,1.0
0.0535715,-9.872584,0.0,1.0
0.053572,-9.8787985,0.0,1.0
0.0535725,-9.884709,0.0,1.0
0.053573,-9.890332,0.0,1.0
0.0535735,-9.89568,0.0,1.0
0.053574,-9.900768,0.0,1.0
0.0535745,-9.905608,0.0,1.0
0.053575,-9.910212,0.0,1.0
0.0535755,-9.914591,0.0,1.0
0.053576,-9.918756,0.0,1.0
0.0535765,-9.922718,0.0,1.0
0.053577,-9.926487,0.0,1.0
0.0535775,-9.930073,0.0,1.0
0.053578,-9.933483,0.0,1.0
0.0535785,-9.936727,0.0,1.0
0.053579,-9.939813,0.0,1.0
0.0535795,-9.942748,0.0,0.0
0.05358,-9.944947,0.0,0.0
0.0535805,-8.765516,1.0,0.0
0.053581,-7.8503113,1.0,0.0
0.0535815,-6.979741,1.0,0.0
0.053582,-6.1516294,1.0,0.0
0.0535825,-5.363905,1.0,0.0
0.053583,-4.6145988,1.0,0.0
0.0535835,-3.9018364,1.0,0.0
0.053584,-3.2238357,1.0,0.0
0.0535845,-2.5789018,1.0,0.0
0.053585,-1.9654214,1.0,0.0
0.0535855,-1.3818609,1.0,0.0
0.053586,-0.826761,1.0,0.0
0.0535865,-0.29873362,1.0,0.0
0.053587,0.20354153,1.0,0.0
0.0535875,0.6813204,1.0,0.0
0.053588,1.1357979,1.0,0.0
0.0535885,1.5681101,1.0,0.0
0.053589,1.9793382,1.0,0.0
0.0535895,2.3705106,1.0,0.0
0.05359,2.742605,1.0,0.0
0.0535905,3.0965524,1.0,0.0
0.053591,3.4332376,1.0,0.0
0.0535915,3.7535024,1.0,0.0
0.053592,4.0581474,1.0,0.0
0.0535925,4.347935,1.0,0.0
0.053593,4.6235895,1.0,0.0
0.0535935,4.8858004,1.0,0.0
0.053594,5.135223,1.0,0.0
0.0535945,5.372481,1.0,0.0
0.053595,5.5981674,1.0,0.0
0.0535955,5.812847,1.0,0.0
0.053596,6.0170574,1.0,0.0
0.0535965,6.2113075,1.0,0.0
0.053597,6.3960843,1.0,0.0
0.0535975,6.5718493,1.0,0.0
0.053598,6.7390423,1.0,0.0
0.0535985,6.898081,1.0,0.0
0.053599,7.0493636,1.0,0.0
0.0535995,7.193268,1.0,0.0
0.0536,7.3301535,1.0,0.0
0.0536005,7.4603634,1.0,0.0
0.053601,7.5842233,1.0,0.0
0.0536015,7.702042,1.0,0.0
0.053602,7.8141146,1.0,0.0
0.0536025,7.9207215,1.0,0.0
0.053603,8.022129,1.0,0.0
0.0536035,8.118591,1.0,0.0
0.053604,8.210348,1.0,0.0
0.0536045,8.29763,1.0,0.0
0.053605,8.380656,1.0,0.0
0.0536055,8.459633,1.0,0.0
0.053606,8.534758,1.0,0.0
0.0536065,8.606218,1.0,0.0
0.053607,8.674193,1.0,0.0
0.0536075,8.738853,1.0,0.0
0.053608,8.800361,1.0,0.0
0.0536085,8.858868,1.0,0.0
0.053609,8.914521,1.0,0.0
0.0536095,8.967461,1.0,0.0
0.05361,9.017818,1.0,0.0
0.0536105,9.06572,1.0,0.0
0.053611,9.111285,1.0,0.0
0.0536115,9.154629,1.0,0.0
0.053612,9.195858,1.0,0.0
0.0536125,9.235076,1.0,0.0
0.053613,9.272382,1.0,0.0
0.0536135,9.307868,1.0,0.0
0.053614,9.341624,1.0,0.0
0.0536145,9.3737335,1.0,0.0
0.053615,9.404277,1.0,0.0
0.0536155,9.433331,1.0,0.0
0.053616,9.460967,1.0,0.0
0.0536165,9.487256,1.0,0.0
0.053617,9.512263,1.0,0.0
0.0536175,9.53605,1.0,0.0
0.053618,9.558678,1.0,0.0
0.0536185,9.580201,1.0,0.0
0.053619,9.600675,1.0,0.0
0.0536195,9.62015,1.0,0.0
0.05362,9.638676,1.0,0.0
0.0536205,9.656298,1.0,0.0
0.053621,9.67306,0.0,0.0
0.0536215,9.674655,0.0,0.0
0.053622,7.8515205,0.0,1.0
0.0536225,6.9808917,0.0,1.0
0.053623,6.152724,0.0,1.0
0.0536235,5.3649464,0.0,1.0
0.053624,4.615589,0.0,1.0
0.0536245,3.9027781,0.0,1.0
0.053625,3.2247317,0.0,1.0
0.0536255,2.5797539,0.0,1.0
0.053626,1.9662321,0.0,1.0
0.0536265,1.3826321,0.0,1.0
0.053627,0.82749456,0.0,1.0
0.0536275,0.29943144,0.0,1.0
0.053628,-0.20287777,0.0,1.0
0.0536285,-0.68068904,0.0,1.0
0.053629,-1.1351972,0.0,1.0
0.0536295,-1.5675387,0.0,1.0
0.05363,-1.9787947,0.0,1.0
0.0536305,-2.3699934,0.0,1.0
0.053631,-2.7421134,0.0,1.0
0.0536315,-3.0960846,0.0,1.0
0.053632,-3.4327927,0.0,1.0
0.0536325,-3.7530792,0.0,1.0
0.053633,-4.057745,0.0,1.0
0.0536335,-4.3475523,0.0,1.0
0.053634,-4.623225,0.0,1.0
0.0536345,-4.8854537,0.0,1.0
0.053635,-5.134893,0.0,1.0
0.0536355,-5.372167,0.0,1.0
0.053636,-5.5978694,0.0,1.0
0.0536365,-5.812564,0.0,1.0
0.053637,-6.0167875,0.0,1.0
0.0536375,-6.211051,0.0,1.0
0.053638,-6.39584,0.0,1.0
0.0536385,-6.571617,0.0,1.0
0.053639,-6.7388215,0.0,1.0
0.0536395,-6.897871,0.0,1.0
0.05364,-7.0491633,0.0,1.0
0.0536405,-7.1930776,0.0,1.0
0.053641,-7.3299727,0.0,1.0
0.0536415,-7.4601912,0.0,1.0
0.053642,-7.5840592,0.0,1.0
0.0536425,-7.701886,0.0,1.0
0.053643,-7.8139668,0.0,1.0
0.0536435,-7.920581,0.0,1.0
0.053644,-8.021996,0.0,1.0
0.0536445,-8.1184635,0.0,1.0
0.053645,-8.210227,0.0,1.0
0.0536455,-8.297516,0.0,1.0
0.053646,-8.380547,0.0,1.0
0.0536465,-8.459528,0.0,1.0
0.053647,-8.534658,0.0,1.0
0.0536475,-8.606124,0.0,1.0
0.053648,-8.674104,0.0,1.0
0.0536485,-8.738769,0.0,1.0
